lfm.fact.date_str,lfm.brand_view.id,lfm.brand.name,lfm.brand.title_category,lfm.brand_view.name,lfm.brand_view.set_ids,lfm.brand_view.set_names,lfm.brand_view.type,lfm.brand.broadcast_dayparts,lfm.brand.genres,lfm.brand.primary_genre,lfm.brand.programmers,lfm.brand.programmer_types,facebook.page_insight.fbpai_impressions_organic_unique,facebook.page_insight.fbpai_impressions_organic_unique_authorized,facebook.page_insight.fbpai_impressions_unique,facebook.page_insight.fbpai_impressions_unique_authorized,facebook.page_insight.fbpai_impressions_paid_unique,facebook.page_insight.fbpai_impressions_paid_unique_authorized,facebook.page_insight.fbpai_impressions_viral_unique,facebook.page_insight.fbpai_impressions_viral_unique_authorized,lfm.post_engagement_score.post_engagement_rate_fb,lfm.post_engagement_score.post_engagement_fb,lfm.audience_ratings.facebook_fan_acquisition_score,facebook.post_insight.fbpoi_video_views_organic,facebook.post_insight.fbpoi_video_views_organic_authorized,facebook.post_insight.fbpoi_video_views_organic_unique,facebook.post_insight.fbpoi_video_views_organic_unique_authorized,facebook.page_insight.fbpai_fan_removes_unique,facebook.page_insight.fbpai_fan_removes_unique_authorized,facebook.page_insight.fbpai_impressions,facebook.page_insight.fbpai_impressions_authorized,facebook.page_insight.fbpai_fan_adds_unique,facebook.page_insight.fbpai_fan_adds_unique_authorized,facebook.page_insight.fbpai_impressions_organic,facebook.page_insight.fbpai_impressions_organic_authorized,facebook.page_insight.fbpai_video_views_organic,facebook.page_insight.fbpai_video_views_organic_authorized,facebook.page_insight.fbpai_impressions_paid,facebook.page_insight.fbpai_impressions_paid_authorized,facebook.page_insight.fbpai_video_views_paid,facebook.page_insight.fbpai_video_views_paid_authorized,facebook.page.talking_about,facebook.page_insight.fbpai_video_views,facebook.page_insight.fbpai_video_views_authorized,facebook.page_insight.fbpai_impressions_viral,facebook.page_insight.fbpai_impressions_viral_authorized,facebook.post_insight.fbpoi_video_complete_views_paid,facebook.post_insight.fbpoi_video_complete_views_paid_authorized,facebook.post_insight.fbpoi_video_views_paid,facebook.post_insight.fbpoi_video_views_paid_authorized,facebook.post_insight.fbpoi_video_views_paid_unique,facebook.post_insight.fbpoi_video_views_paid_unique_authorized,facebook.page.total_post_angry_count_c,facebook.page.total_post_comments_c,facebook.page.total_post_haha_count_c,facebook.post.interactions_views,facebook.post.interactions_views_authorized,facebook.page.total_post_likes_c,facebook.page.total_post_love_count_c,facebook.page.total_post_reactions_count_c,facebook.page.total_post_sad_count_c,facebook.post.other,facebook.page.total_post_wow_count_c,facebook.post_video.views_c,facebook.page.likes,lfm.audience_ratings.facebook_audience_footprint,lfm.engagement_score.facebook,lfm.social_engagement_score.facebook_score,lfm.audience_ratings.private_facebook_audience_footprint,lfm.audience_ratings.private_facebook_audience_footprint_authorized
2022-02-19,214429,20 Days of Kindness Partners Roll-Up,Media,20 Days of Kindness Partners Roll-Up (Custom View),[],[],CUSTOM,,,,,,1123966,authorized,55858628,authorized,55187763,authorized,179345,authorized,0.0948574062874716,29527,2000,100175344,authorized,95038972,authorized,164,authorized,98442241,authorized,616,authorized,1523524,authorized,477413,authorized,96905882,authorized,5916952,authorized,460619,6394365,authorized,202042,authorized,5832942,authorized,75691537,authorized,57542611,authorized,17,711,382,295667053,authorized,15452,8646,24684,142,6782,45,432586,23363110,23363110,31527,31527,778728,authorized
2022-02-19,231359,1883,TV Shows,1883 (Standard View),"[757, 756, 1700]","[""LF // TV Universe // Episodic Plus"", ""LF // TV Universe // Episodic"", ""LF // TV Universe""]",STANDARD,"[""Other""]","[""Drama"", ""Western""]",,"[""Paramount Network""]","[""Streaming""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,11.8972396829735,10883,696,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,57151,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,14,323,58,,unauthorized,7454,1804,9380,26,0,24,522610,91475,91475,11579,11579,,unauthorized
2022-02-19,239654,28 Days Later,Movies,28 Days Later (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""Drama"", ""Horror"", ""Sci-Fi"", ""Thriller""]",,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,-8,-24,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,157,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,-1,0,,unauthorized,0,0,0,0,2,0,17,813710,813710,-32,-32,,unauthorized
2022-02-19,244601,50/50 (2011),Movies,50/50 (2011) (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""Comedy"", ""Drama"", ""Romance""]",,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,-29,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,125,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,4,510657,510657,-29,-29,,unauthorized
2022-02-19,245574,56th Academy of Country Music Awards,TV Shows,56th Academy of Country Music Awards (Standard View),"[1700, 757]","[""LF // TV Universe"", ""LF // TV Universe // Episodic Plus""]",STANDARD,"[""Prime Time""]","[""Music""]",Family,"[""CBS""]",[],,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,-2,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,5,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,,1803,1803,-2,-2,,unauthorized
2022-02-19,248906,12 Mighty Orphans,Movies,12 Mighty Orphans (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""History"", ""Sport""]",,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,0,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,16,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,16,7604,7604,0,0,,unauthorized
2022-02-19,250948,365 Days of Love,Talent,365 Days of Love (Standard View),[2069],"[""Talent Universe""]",STANDARD,,,,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,-107,-3,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,87,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,-2,0,,unauthorized,-20,-14,-36,0,0,-2,288,62921,62921,-110,-110,,unauthorized
2022-02-19,269784,"10,000 BC - Movie",Movies,"10,000 BC - Movie (Standard View)",[3],"[""LF // Film - Majors + Independents""]",STANDARD,,[],,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,1,-16,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,108,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,30,359842,359842,-15,-15,,unauthorized
2022-02-19,269785,17 Again,Movies,17 Again (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,[],,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,2,-164,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,993,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,-2,0,,unauthorized,5,0,5,0,0,0,0,4949321,4949321,-162,-162,,unauthorized
2022-02-19,269786,2010: The Year We Make Contact,Movies,2010: The Year We Make Contact (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,[],,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,-2,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,4,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,,9705,9705,-2,-2,,unauthorized
2022-02-19,269787,42nd Street,Movies,42nd Street (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,[],,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,-1,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,,5067,5067,-1,-1,,unauthorized
2022-02-19,276694,13 Fanboy,Movies,13 Fanboy (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""Horror""]",,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,2,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,26,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,,5183,5183,2,2,,unauthorized
2022-02-19,286357,27th Annual Critics Choice Awards,TV Shows,27th Annual Critics Choice Awards (Standard View),"[757, 1700]","[""LF // TV Universe // Episodic Plus"", ""LF // TV Universe""]",STANDARD,"[""Prime Access""]",[],,"[""The CW""]","[""Broadcast""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,,96,-9,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,1775,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,83,9,94,0,0,2,24,108321,108321,87,87,,unauthorized
2022-02-20,9365,20/20,TV Shows,20/20 (Standard View),"[757, 1700]","[""LF // TV Universe // Episodic Plus"", ""LF // TV Universe""]",STANDARD,"[""Prime Time""]","[""Documentary"", ""News""]",News,"[""ABC""]","[""Broadcast""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,0.50586822581879,7208,97,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,28636,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,19,718,74,,unauthorized,3083,68,5717,1540,96,933,991468,1424877,1424877,7305,7305,,unauthorized
2022-02-20,9471,2 Broke Girls,TV Shows,2 Broke Girls (Standard View),"[757, 756, 1700]","[""LF // TV Universe // Episodic Plus"", ""LF // TV Universe // Episodic"", ""LF // TV Universe""]",STANDARD,"[""Prime Time""]","[""Comedy""]",Comedy,"[""CBS""]","[""Broadcast""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,,12,-68,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,508,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,-1,2,,unauthorized,7,1,10,0,12,0,81,2146043,2146043,-56,-56,,unauthorized
2022-02-20,9472,48 Hours,TV Shows,48 Hours (Standard View),"[757, 1700, 5431]","[""LF // TV Universe // Episodic Plus"", ""LF // TV Universe"", ""HBO Max Impact Comps""]",STANDARD,"[""Prime Time""]","[""Crime"", ""Documentary""]",News,"[""CBS""]","[""Broadcast""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,0.0157166682964014,2869,38,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,105240,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,195,249,15,,unauthorized,1015,175,2287,714,186,173,86935,1216967,1216967,2907,2907,,unauthorized
2022-02-20,9643,4th and Loud,TV Shows,4th and Loud (Standard View),"[1700, 756, 757]","[""LF // TV Universe"", ""LF // TV Universe // Episodic"", ""LF // TV Universe // Episodic Plus""]",STANDARD,"[""Prime Time""]","[""Reality-Tv""]",Reality,"[""AMC""]","[""Ad Supported Cable""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,33,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,,81069,81069,0,0,,unauthorized
2022-02-20,10033,30 for 30,TV Shows,30 for 30 (Standard View),"[757, 1700]","[""LF // TV Universe // Episodic Plus"", ""LF // TV Universe""]",STANDARD,"[""Prime Time""]","[""Biography"", ""Documentary"", ""History"", ""Sport""]",Documentary,"[""ESPN""]","[""Ad Supported Cable""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,,42,15,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,1661,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,2,-4,,unauthorized,29,4,31,2,0,0,9861,473373,473373,57,57,,unauthorized
2022-02-20,10127,19 Kids and Counting,TV Shows,19 Kids and Counting (Standard View),[1700],"[""LF // TV Universe""]",STANDARD,"[""Prime Time""]","[""Documentary"", ""Reality-Tv""]",Documentary,"[""TLC""]","[""Ad Supported Cable""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,4806,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,138,0,,2409489,2409489,0,0,,unauthorized
2022-02-20,10417,106 & Park,TV Shows,106 & Park (Standard View),[1700],"[""LF // TV Universe""]",STANDARD,"[""Prime Time"", ""Early News""]","[""Music""]",Talk Show,"[""BET""]","[""Ad Supported Cable""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,0.0153901557996327,1153,-71,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,50154,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,46,54,,unauthorized,781,156,1001,5,487,5,14836,3745901,3745901,1082,1082,,unauthorized
2022-02-20,10552,22 Jump Street,Movies,22 Jump Street (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""Action"", ""Comedy"", ""Crime""]",,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,-277,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,374,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,14,3457534,3457534,-277,-277,,unauthorized
2022-02-20,12503,23 Blast,Movies,23 Blast (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""Drama"", ""Family"", ""Sport""]",,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,-1,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,51,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,22,44573,44573,-1,-1,,unauthorized
2022-02-20,13837,12 Monkeys,TV Shows,12 Monkeys (Standard View),"[757, 756, 1700]","[""LF // TV Universe // Episodic Plus"", ""LF // TV Universe // Episodic"", ""LF // TV Universe""]",STANDARD,"[""Prime Time""]","[""Adventure"", ""Drama"", ""Mystery"", ""Sci-Fi"", ""Thriller""]",Drama,"[""Syfy""]","[""Ad Supported Cable""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,,-3,-4,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,50,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,91,0,28,149116,149116,-7,-7,,unauthorized
2022-02-20,13842,500 Questions,TV Shows,500 Questions (Standard View),"[757, 756, 1700]","[""LF // TV Universe // Episodic Plus"", ""LF // TV Universe // Episodic"", ""LF // TV Universe""]",STANDARD,"[""Prime Time""]","[""Game-Show""]",Game Show,"[""ABC""]","[""Broadcast""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,0,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,1,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,0,6100,6100,0,0,,unauthorized
2022-02-20,13850,11.22.63,TV Shows,11.22.63 (Standard View),"[757, 756, 1700]","[""LF // TV Universe // Episodic Plus"", ""LF // TV Universe // Episodic"", ""LF // TV Universe""]",STANDARD,"[""Other""]","[""Drama"", ""Mystery"", ""Romance"", ""Sci-Fi"", ""Thriller""]",Drama,"[""Hulu""]","[""Streaming""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,0,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,153,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,1,0,,unauthorized,2,0,2,0,6,0,79,211881,211881,0,0,,unauthorized
2022-02-20,14272,5 Flights Up,Movies,5 Flights Up (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""Comedy"", ""Drama""]",,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,1,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,5,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,3,6712,6712,1,1,,unauthorized
2022-02-20,14276,3 Nights in the Desert,Movies,3 Nights in the Desert (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""Drama""]",,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,0,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,,1922,1922,0,0,,unauthorized
2022-02-20,15171,10 Days in a Madhouse,Movies,10 Days in a Madhouse (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""Drama""]",,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,0,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,2,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,,18314,18314,0,0,,unauthorized
2022-02-20,15454,300,Movies,300 (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""Action"", ""Drama""]",,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,27,-2635,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,1436,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,-2,0,,unauthorized,25,1,26,0,0,0,142,9783364,9783364,-2608,-2608,,unauthorized
2022-02-20,16608,30 for 30 Shorts,TV Shows,30 for 30 Shorts (Standard View),"[757, 1700]","[""LF // TV Universe // Episodic Plus"", ""LF // TV Universe""]",STANDARD,"[""Prime Time""]","[""Documentary"", ""Short""]",Sport,"[""ESPN""]","[""Ad Supported Cable""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,,42,15,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,1661,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,2,-4,,unauthorized,29,4,31,2,0,0,9861,473373,473373,57,57,,unauthorized
2022-02-20,19366,13 Hours: The Secret Soldiers of Benghazi,Movies,13 Hours: The Secret Soldiers of Benghazi (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""Action"", ""Drama"", ""History"", ""Thriller"", ""War""]",,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,-3,-27,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,132,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,-1,0,,unauthorized,0,0,0,0,1,0,124,415935,415935,-30,-30,,unauthorized
2022-02-20,22688,10 Cloverfield Lane,Movies,10 Cloverfield Lane (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""Action"", ""Drama"", ""Horror"", ""Sci-Fi"", ""Thriller""]",Thriller,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,-1,-54,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,35,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,81,311615,311615,-55,-55,,unauthorized
2022-02-20,23065,45 Years,Movies,45 Years (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""Drama"", ""Romance""]",,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,-1,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,5,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,2,9614,9614,-1,-1,,unauthorized
2022-02-20,24409,5 Seconds of Summer,Talent,5 Seconds of Summer (Standard View),[2069],"[""Talent Universe""]",STANDARD,,,,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,-3,-506,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,7681,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,4,7,,unauthorized,-13,29,23,-1,6385,1,634,10293319,10293319,-509,-509,,unauthorized
2022-02-20,24653,25 Days of Christmas,TV Shows,25 Days of Christmas (Standard View),"[757, 756, 1700]","[""LF // TV Universe // Episodic Plus"", ""LF // TV Universe // Episodic"", ""LF // TV Universe""]",STANDARD,"[""Prime Time""]",[],Family,"[""Freeform""]","[""Ad Supported Cable""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,,188,-127,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,2044,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,4,3,,unauthorized,144,22,169,0,0,0,95219,5977559,5977559,61,61,,unauthorized
2022-02-20,25652,31 Nights of Halloween,TV Shows,31 Nights of Halloween (Standard View),"[757, 756, 1700]","[""LF // TV Universe // Episodic Plus"", ""LF // TV Universe // Episodic"", ""LF // TV Universe""]",STANDARD,"[""Prime Time""]",[],Drama,"[""Freeform""]","[""Ad Supported Cable""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,,-2,-75,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,374,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,-1,0,-1,0,0,0,45,2208808,2208808,-77,-77,,unauthorized
2022-02-20,25943,31,Movies,31 (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""Horror"", ""Thriller""]",,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,-1,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,9,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,,36408,36408,-1,-1,,unauthorized
2022-02-20,27693,400 Days,Movies,400 Days (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""Mystery"", ""Sci-Fi"", ""Thriller""]",,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,3,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,,5721,5721,0,0,,unauthorized
2022-02-20,29379,60 Days In,TV Shows,60 Days In (Standard View),"[757, 756, 1700]","[""LF // TV Universe // Episodic Plus"", ""LF // TV Universe // Episodic"", ""LF // TV Universe""]",STANDARD,"[""Prime Time""]","[""Reality-Tv""]",Reality,"[""A&E""]","[""Ad Supported Cable""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,,2828,93,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,11499,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,48,83,255,,unauthorized,2049,126,2582,31,14,73,422845,359563,359563,2921,2921,,unauthorized
2022-02-20,30438,23.5 Degrees with Sam Champion,TV Shows,23.5 Degrees with Sam Champion (Standard View),[1700],"[""LF // TV Universe""]",STANDARD,"[""Late News""]",[],Talk Show,"[""The Weather Channel""]","[""Ad Supported Cable""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,0,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,1,0,,3854,3854,0,0,,unauthorized
2022-02-20,32517,24: Legacy,TV Shows,24: Legacy (Standard View),"[757, 756, 1700]","[""LF // TV Universe // Episodic Plus"", ""LF // TV Universe // Episodic"", ""LF // TV Universe""]",STANDARD,"[""Prime Time""]","[""Action"", ""Crime"", ""Drama"", ""Mystery"", ""Thriller""]",Drama,"[""FOX""]","[""Broadcast""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,,-3,-130,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,656,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,-2,0,,unauthorized,-1,2,1,0,0,0,108,4165989,4165989,-133,-133,,unauthorized
